Executing action: monitor
Running idf_monitor in directory C:\Users\avina\OneDrive\Desktop\FYP\FYP\polar_logger_v2
Executing "C:\Users\avina\.espressif\python_env\idf5.5_py3.12_env\Scripts\python.exe C:\Users\avina\esp\v5.5.2\esp-idf\tools/idf_monitor.py -p COM13 -b 115200 --toolchain-prefix xtensa-esp32s3-elf- --target esp32s3 --revision 0 C:\Users\avina\OneDrive\Desktop\FYP\FYP\polar_logger_v2\build\polar_logger_v2.elf C:\Users\avina\OneDrive\Desktop\FYP\FYP\polar_logger_v2\build\bootloader\bootloader.elf --force-color -m 'C:\Users\avina\.espressif\python_env\idf5.5_py3.12_env\Scripts\python.exe' 'C:\Users\avina\esp\v5.5.2\esp-idf\tools\idf.py' '-p' 'COM13'"...
ESP-ROM:esp32s3-20210327
Build:Mar 27 2021
rst:0x15 (USB_UART_CHIP_RESET),boot:0x28 (SPI_FAST_FLASH_BOOT)
Saved PC:0x40379c86
SPIWP:0xee
mode:DIO, clock div:1
load:0x3fce2820,len:0x468
load:0x403c8700,len:0xa84
load:0x403cb700,len:0x26a8
entry 0x403c8874
R,4.156,2.8,112
R,4.157,3.0,202
R,4.157,3.1,292
R,4.163,3.3,382
R,4.168,3.3,472
R,4.171,3.2,552
R,4.175,3.0,642
R,4.177,2.7,732
R,4.184,1.9,822
R,4.192,1.1,912
R,4.200,0.4,1002
R,4.208,0.0,1092
R,4.209,-0.0,1182
R,4.208,-0.1,1272
R,4.207,-0.1,1362
R,4.205,-0.2,1452
R,4.207,-0.5,1532
R,4.211,-0.9,1622
R,4.216,-1.2,1712
R,4.221,-1.5,1802
R,4.227,-1.6,1892
R,4.222,-1.3,1982
R,4.221,-1.0,2072
R,4.215,-0.1,2162
R,4.221,0.1,2252
R,4.218,0.2,2332
W,1.874,NAN,2376
R,4.217,0.2,2422
R,4.214,0.2,2512
R,4.208,0.2,2602
R,4.201,0.2,2692
R,4.193,0.2,2782
R,4.187,0.2,2872
W,2.576,NAN,2888
R,4.184,0.1,2962
R,4.182,0.1,3052
R,4.182,0.2,3142
R,4.184,0.1,3222
R,4.185,0.1,3312
W,5.855,NAN,3400
R,4.186,0.0,3401
R,4.187,-0.1,3492
R,4.191,-0.2,3582
R,4.194,-0.4,3672
R,4.196,-0.4,3762
R,4.195,-0.5,3852
W,5.855,NAN,3912
R,4.194,-0.5,3942
R,4.193,-0.2,4032
R,4.194,0.2,4112
R,4.195,1.7,4202
R,4.202,4.4,4292
R,4.187,4.7,4382
W,5.855,NAN,4439
R,4.183,4.6,4472
R,4.172,4.5,4562
R,4.164,4.5,4652
R,4.162,4.6,4742
R,4.164,4.5,4832
W,5.855,NAN,4834
R,4.167,4.4,4922
R,4.177,3.3,5002
R,4.206,1.2,5092
R,4.236,-0.6,5182
R,4.188,1.6,5272
W,5.621,NAN,5345
R,4.143,3.6,5362
R,4.148,4.7,5452
R,4.169,5.0,5542
R,4.180,5.1,5632
R,4.184,5.1,5722
R,4.188,5.2,5812
W,5.855,NAN,5858
R,4.189,5.1,5892
R,4.190,5.2,5982
R,4.189,5.3,6072
R,4.187,5.3,6162
R,4.183,5.3,6252
R,4.181,5.2,6342
W,6.558,NAN,6370
R,4.178,5.0,6432
R,4.175,4.8,6522
R,4.171,4.7,6612
R,4.167,4.7,6692
R,4.162,4.8,6782
R,4.157,4.8,6872
W,7.261,NAN,6896
R,4.153,4.8,6962
R,4.149,4.8,7052
R,4.151,5.0,7142
R,4.155,5.3,7232
R,4.160,5.6,7322
W,6.089,NAN,7408
R,4.163,5.9,7408
R,4.163,5.9,7502
R,4.164,5.8,7592
R,4.166,5.6,7672
R,4.184,4.8,7762
R,4.231,3.1,7852
W,5.387,NAN,7906
R,4.271,1.8,7942
R,4.273,0.7,8032
R,4.260,0.3,8122
R,4.248,0.4,8212
R,4.241,0.7,8302
R,4.227,1.3,8392
W,5.387,NAN,8432
R,4.206,2.6,8482
R,4.214,2.9,8562
R,4.219,2.7,8652
R,4.216,2.6,8742
R,4.215,2.4,8832
R,4.214,2.3,8922
W,5.153,NAN,8930
R,4.213,2.1,9012
R,4.211,1.8,9102
R,4.207,1.6,9192
R,4.201,1.5,9282
W,5.153,NAN,9339
R,4.195,1.4,9362
R,4.189,1.4,9452
R,4.190,1.4,9542
R,4.193,1.7,9632
R,4.190,1.9,9722
R,4.189,2.1,9812
W,5.621,NAN,9852
R,4.197,3.0,9902
R,4.209,4.0,9992
R,4.222,4.9,10082
R,4.220,5.8,10172
R,4.208,7.0,10252
R,4.191,8.9,10342
W,5.387,NAN,10363
R,4.184,10.2,10432
R,4.175,11.3,10522
R,4.168,12.0,10612
R,4.171,11.6,10702
R,4.182,11.2,10792
W,5.621,NAN,10876
R,4.195,10.7,10882
R,4.209,10.3,10972
R,4.210,10.1,11062
R,4.200,9.7,11142
R,4.185,9.2,11232
R,4.166,8.8,11322
W,5.387,NAN,11388
R,4.142,8.4,11412
R,4.121,8.0,11502
R,4.121,8.0,11592
R,4.123,8.0,11682
R,4.127,8.0,11772
R,4.131,7.8,11862
W,5.621,NAN,11899
R,4.132,6.6,11952
R,4.139,4.2,12032
R,4.161,2.1,12122
R,4.171,0.8,12212
R,4.179,0.1,12302
R,4.163,-0.2,12392
W,5.621,NAN,12412
R,4.164,-0.3,12482
R,4.162,-0.2,12572
R,4.157,-0.2,12662
R,4.150,-0.0,12752
R,4.128,0.9,12842
R,4.086,3.0,12922
W,5.621,NAN,12923
R,4.053,4.6,13012
R,4.060,6.5,13102
R,4.090,7.7,13192
R,4.119,8.3,13282
W,5.387,NAN,13333
R,4.144,8.1,13372
R,4.149,7.3,13462
R,4.165,5.8,13552
R,4.162,4.9,13642
R,4.154,3.8,13732
R,4.144,3.0,13812
W,4.918,NAN,13846
R,4.134,3.4,13902
R,4.132,3.5,13992
R,4.131,3.8,14082
R,4.130,4.1,14172
R,4.129,4.3,14262
R,4.122,4.3,14352
W,4.918,NAN,14357
R,4.117,4.3,14442
R,4.111,4.3,14532
R,4.107,4.2,14622
R,4.108,4.2,14702
R,4.112,4.1,14792
W,5.153,NAN,14869
R,4.125,4.2,14882
R,4.135,4.2,14972
R,4.143,4.3,15062
R,4.145,4.4,15152
R,4.148,4.4,15242
R,4.154,4.5,15332
W,5.855,NAN,15381
R,4.159,4.6,15422
R,4.161,4.7,15512
R,4.162,4.8,15592
R,4.169,4.4,15682
R,4.177,3.9,15772
R,4.196,2.5,15862
W,5.387,NAN,15893
R,4.207,2.0,15952
R,4.203,1.9,16042
R,4.203,2.0,16132
R,4.203,2.0,16222
R,4.202,2.1,16312
R,4.199,2.3,16402
W,4.918,NAN,16419
R,4.192,2.6,16482
R,4.182,2.7,16572
R,4.171,2.9,16662
R,4.136,3.6,16752
R,4.105,4.2,16842
W,5.153,NAN,16917
R,4.099,4.4,16932
R,4.094,4.5,17022
R,4.089,4.7,17112
R,4.084,4.8,17202
R,4.079,5.0,17282
W,5.153,NAN,17326
R,4.074,5.1,17372
R,4.070,5.3,17462
R,4.073,5.5,17552
R,4.079,5.6,17642
R,4.087,5.7,17732
R,4.096,5.8,17822
W,4.918,NAN,17838
R,4.110,6.0,17912
R,4.125,6.1,18002
R,4.141,6.2,18092
R,4.155,6.4,18172
R,4.169,6.5,18262
W,4.918,NAN,18350
R,4.182,6.6,18351
R,4.193,6.7,18442
R,4.189,6.5,18532
R,4.181,6.3,18622
R,4.175,6.2,18712
R,4.163,6.3,18802
W,5.387,NAN,18863
R,4.170,6.5,18892
R,4.211,7.1,18982
R,4.243,7.9,19062
R,4.290,9.0,19152
R,4.340,10.1,19242
R,4.355,10.9,19332
W,5.387,NAN,19374
R,4.330,11.5,19422
R,4.319,11.9,19512
R,4.304,12.1,19602
R,4.292,11.1,19692
R,4.283,10.0,19782
R,4.276,9.0,19872
W,5.855,NAN,19889
R,4.271,8.1,19952
R,4.270,7.8,20042
R,4.270,7.6,20132
R,4.270,7.3,20222
R,4.266,7.0,20312
W,6.324,NAN,20398
R,4.263,6.5,20399
R,4.251,5.3,20492
R,4.242,4.2,20582
R,4.240,4.0,20672
R,4.240,3.7,20762
R,4.235,3.6,20842
W,6.792,NAN,20910
R,4.232,3.4,20932
R,4.230,3.2,21022
R,4.228,3.0,21112
R,4.226,2.8,21202
R,4.224,2.7,21292
R,4.219,2.7,21382
W,5.855,NAN,21423
R,4.213,2.7,21472
R,4.209,2.7,21562
R,4.201,2.7,21652
R,4.200,2.7,21732
R,4.203,2.7,21822
W,5.621,NAN,21832
R,4.206,2.7,21912
R,4.210,2.6,22002
R,4.213,2.7,22092
R,4.212,2.7,22182
R,4.202,2.6,22272
W,5.621,NAN,22345
R,4.195,2.6,22362
R,4.216,3.0,22452
R,4.231,3.6,22542
R,4.236,4.4,22622
R,4.221,4.9,22712
R,4.210,5.0,22802
W,5.621,NAN,22857
R,4.210,5.0,22892
R,4.207,5.0,22982
R,4.203,5.0,23072
R,4.196,4.9,23162
R,4.191,5.0,23252
R,4.189,5.0,23342
W,6.090,NAN,23368
R,4.186,5.0,23432
R,4.184,4.9,23512
R,4.183,4.9,23602
R,4.183,4.8,23692
R,4.182,4.8,23782
R,4.181,5.0,23872
W,5.855,NAN,23880
R,4.179,5.4,23962
R,4.179,5.6,24052
R,4.178,5.4,24142
R,4.174,5.3,24232
R,4.170,5.3,24322
W,5.387,NAN,24392
R,4.170,5.3,24402
R,4.171,5.4,24492
R,4.174,5.4,24582
R,4.174,5.5,24672
R,4.174,5.6,24762
R,4.171,5.7,24852
W,4.450,NAN,24904
R,4.167,5.9,24942
R,4.162,6.0,25032
R,4.156,6.3,25122
R,4.144,6.7,25212
R,4.112,7.8,25292
R,4.101,8.1,25382
W,4.684,NAN,25416
R,4.102,8.1,25472
R,4.106,8.0,25562
R,4.108,7.8,25652
R,4.109,7.7,25742
W,4.216,NAN,25826
R,4.109,7.1,25832
R,4.108,6.4,25922
R,4.106,6.0,26012
R,4.111,5.9,26092
R,4.116,5.8,26182
R,4.119,5.6,26272
W,3.513,NAN,26337
R,4.120,5.4,26362
R,4.118,5.2,26452
R,4.109,4.3,26542
R,4.109,3.8,26632
R,4.111,3.7,26722
R,4.113,3.7,26812
W,3.279,NAN,26849
R,4.117,3.7,26902
R,4.121,3.8,26982
R,4.141,4.3,27072
R,4.161,4.8,27162
R,4.169,4.3,27252
R,4.169,4.0,27342
W,2.810,NAN,27361
R,4.168,3.9,27432
R,4.165,3.8,27522
R,4.164,3.7,27612
R,4.162,3.6,27702
R,4.161,3.6,27792
R,4.159,3.7,27872
W,3.045,NAN,27874
R,4.156,3.7,27962
R,4.151,3.7,28052
R,4.147,3.7,28142
R,4.142,3.8,28232
R,4.143,3.8,28322
W,3.045,NAN,28400
R,4.146,4.0,28412
R,4.149,4.3,28502
R,4.170,5.4,28592
R,4.199,7.4,28682
R,4.206,9.7,28762
R,4.206,11.5,28852
W,2.108,NAN,28897
R,4.190,11.1,28942
R,4.168,10.4,29032
R,4.157,10.1,29122
R,4.143,9.6,29212
R,4.138,9.2,29302
R,4.139,8.6,29392
W,1.639,NAN,29412
R,4.143,8.1,29482
R,4.141,8.2,29572
R,4.139,8.2,29652
R,4.136,8.3,29742
R,4.134,8.3,29832
W,2.810,NAN,29922
R,4.131,8.4,29922
R,4.127,8.5,30012
R,4.124,8.6,30102
R,4.121,8.7,30192
R,4.120,8.8,30282
W,5.153,NAN,30331
R,4.120,8.8,30372
R,4.120,8.9,30462
R,4.120,9.0,30542
R,4.120,9.1,30632
R,4.126,8.9,30722
R,4.129,8.7,30812
W,6.558,NAN,30843
R,4.141,8.0,30902
R,4.134,7.3,30992
R,4.117,6.1,31082
R,4.128,4.9,31172
R,4.116,3.8,31262
R,4.110,3.0,31352
W,6.324,NAN,31369
R,4.104,1.9,31432
R,4.126,1.3,31522
R,4.150,0.8,31612
R,4.166,0.9,31702
R,4.167,1.4,31792
W,4.918,NAN,31867
R,4.167,1.7,31882
R,4.164,1.9,31972
R,4.161,2.1,32062
R,4.158,2.2,32152
R,4.158,2.3,32242
R,4.159,2.2,32322
W,4.918,NAN,32379
R,4.165,2.0,32412
R,4.172,1.9,32502
R,4.177,1.9,32592
R,4.180,1.9,32682
R,4.181,1.9,32772
R,4.179,1.6,32862
W,5.153,NAN,32891
R,4.160,1.1,32952
R,4.123,0.1,33042
R,4.102,-0.1,33122
R,4.082,-0.1,33212
R,4.073,0.1,33302
R,4.064,0.8,33392
W,5.153,NAN,33403
R,4.058,1.6,33482
R,4.052,2.4,33572
R,4.048,3.1,33662
R,4.045,3.4,33752
R,4.044,3.4,33842
