Executing action: monitor
Running idf_monitor in directory C:\Users\avina\OneDrive\Desktop\FYP\FYP\polar_logger_v2
Executing "C:\Users\avina\.espressif\python_env\idf5.5_py3.12_env\Scripts\python.exe C:\Users\avina\esp\v5.5.2\esp-idf\tools/idf_monitor.py -p COM13 -b 115200 --toolchain-prefix xtensa-esp32s3-elf- --target esp32s3 --revision 0 C:\Users\avina\OneDrive\Desktop\FYP\FYP\polar_logger_v2\build\polar_logger_v2.elf C:\Users\avina\OneDrive\Desktop\FYP\FYP\polar_logger_v2\build\bootloader\bootloader.elf --force-color -m 'C:\Users\avina\.espressif\python_env\idf5.5_py3.12_env\Scripts\python.exe' 'C:\Users\avina\esp\v5.5.2\esp-idf\tools\idf.py' '-p' 'COM13'"...
ESP-ROM:esp32s3-20210327
Build:Mar 27 2021
rst:0x15 (USB_UART_CHIP_RESET),boot:0x28 (SPI_FAST_FLASH_BOOT)
Saved PC:0x40379c86
SPIWP:0xee
mode:DIO, clock div:1
load:0x3fce2820,len:0x468
load:0x403c8700,len:0xa84
load:0x403cb700,len:0x26a8
entry 0x403c8874
R,3.853,-9.6,122
R,3.852,-9.8,202
R,3.855,-10.2,292
R,3.857,-10.4,382
R,3.854,-9.6,472
R,3.853,-9.3,562
R,3.854,-9.3,652
R,3.858,-9.2,742
R,3.857,-9.2,832
R,3.853,-9.1,922
R,3.847,-9.1,1012
R,3.840,-9.1,1102
R,3.838,-9.1,1182
R,3.837,-9.2,1272
R,3.837,-9.3,1362
R,3.837,-9.3,1452
R,3.836,-9.4,1542
R,3.835,-9.5,1632
R,3.835,-9.5,1722
R,3.838,-9.5,1812
R,3.840,-9.5,1902
R,3.843,-9.6,1982
R,3.846,-9.6,2072
R,3.847,-9.5,2162
R,3.848,-9.4,2252
W,5.621,NAN,2339
R,3.849,-9.2,2339
R,3.850,-9.2,2432
R,3.852,-9.2,2522
R,3.856,-9.3,2612
R,3.860,-9.4,2702
R,3.866,-9.5,2792
W,4.918,NAN,2852
R,3.870,-9.6,2872
R,3.874,-9.6,2962
R,3.878,-9.4,3052
R,3.884,-9.1,3142
R,3.904,-8.2,3232
R,3.922,-7.3,3322
W,6.792,NAN,3363
R,3.928,-7.0,3412
R,3.934,-6.7,3502
R,3.941,-6.6,3592
R,3.946,-6.7,3682
R,3.951,-6.8,3762
R,3.950,-6.9,3852
W,6.324,NAN,3875
R,3.944,-7.0,3942
R,3.939,-7.2,4032
R,3.938,-7.3,4122
R,3.943,-7.8,4212
R,3.950,-8.2,4302
W,7.495,NAN,4388
R,3.956,-8.4,4388
R,3.951,-8.4,4482
