R,2.985,-3.8,0.0
R,2.979,-4.1,90.0
R,2.974,-4.5,180.0
R,2.969,-4.8,270.0
R,2.965,-5.0,360.0
R,2.963,-5.3,450.0
R,2.959,-5.5,540.0
R,2.962,-5.5,620.0
R,2.965,-5.6,710.0
R,2.968,-5.6,800.0
R,2.971,-5.7,890.0
R,2.975,-5.6,980.0
R,2.980,-5.5,1070.0
R,2.984,-5.4,1160.0
R,2.989,-5.2,1250.0
R,2.990,-5.2,1340.0
R,2.990,-5.2,1430.0
R,2.990,-5.3,1510.0
R,2.990,-5.3,1600.0
R,2.990,-5.3,1690.0
R,2.987,-5.5,1780.0
R,2.983,-5.6,1870.0
R,2.980,-5.6,1960.0
R,2.981,-5.3,2050.0
R,2.983,-4.9,2140.0
W,2.576,NAN,2219.0
R,2.985,-4.6,2230.0
R,2.987,-4.4,2320.0
R,2.991,-4.5,2400.0
R,2.996,-4.6,2490.0
R,2.998,-4.8,2580.0
R,3.002,-4.9,2670.0
W,2.811,NAN,2731.0
R,3.007,-4.9,2760.0
R,3.012,-4.9,2850.0
R,3.017,-4.8,2940.0
R,3.018,-5.0,3030.0
R,3.014,-5.3,3120.0
R,2.994,-6.1,3210.0
W,2.810,NAN,3243.0
R,2.981,-6.8,3290.0
R,2.967,-7.6,3380.0
R,2.962,-8.6,3470.0
R,2.975,-8.7,3560.0
R,2.993,-8.4,3650.0
R,2.996,-8.2,3740.0
W,3.045,NAN,3755.0
R,2.999,-8.1,3830.0
R,3.002,-8.0,3920.0
R,3.007,-7.9,4010.0
R,3.008,-7.7,4100.0
R,3.007,-7.4,4180.0
W,2.810,NAN,4267.0
R,3.001,-6.4,4268.0
R,2.995,-5.0,4360.0
R,2.988,-2.7,4450.0
R,2.988,-1.4,4540.0
R,2.977,-1.0,4630.0
R,2.970,-1.0,4720.0
W,2.810,NAN,4779.0
R,2.972,-1.1,4810.0
R,2.977,-1.4,4900.0
R,2.983,-1.7,4990.0
R,2.988,-1.9,5070.0
R,2.988,-2.2,5160.0
R,2.988,-2.5,5250.0
W,2.342,NAN,5291.0
R,2.988,-2.6,5340.0
R,2.989,-2.8,5430.0
R,2.990,-3.1,5520.0
R,2.995,-3.3,5610.0
R,2.999,-3.4,5700.0
R,3.003,-3.7,5790.0
W,2.342,NAN,5803.0
R,3.004,-3.9,5880.0
R,3.008,-4.1,5960.0
R,3.013,-4.4,6050.0
R,3.014,-4.7,6140.0
W,2.342,NAN,6212.0
R,3.014,-5.0,6230.0
R,3.016,-6.0,6320.0
R,3.014,-6.5,6410.0
R,3.008,-7.7,6500.0
R,3.006,-8.1,6590.0
R,3.005,-8.5,6680.0
W,2.342,NAN,6724.0
