R,2.070,15.3,0.0
R,2.068,15.6,90.0
R,2.065,15.9,180.0
R,2.060,16.3,270.0
R,2.053,16.7,360.0
R,2.045,17.1,450.0
R,2.032,17.8,540.0
R,2.033,18.0,630.0
R,2.035,18.1,720.0
R,2.037,18.1,810.0
R,2.041,18.1,890.0
R,2.045,18.0,980.0
R,2.050,17.9,1070.0
R,2.049,17.9,1160.0
R,2.045,17.9,1250.0
R,2.039,17.9,1340.0
R,2.037,18.2,1430.0
R,2.042,18.4,1520.0
R,2.048,18.8,1610.0
R,2.053,19.1,1700.0
R,2.055,19.4,1780.0
R,2.057,19.4,1870.0
R,2.058,19.4,1960.0
R,2.059,19.3,2050.0
R,2.059,19.1,2140.0
R,2.059,19.0,2230.0
W,2.811,NAN,2252.0
R,2.057,18.8,2320.0
R,2.054,18.7,2410.0
R,2.052,18.8,2500.0
R,2.049,18.9,2590.0
R,2.048,19.1,2670.0
R,2.047,19.3,2760.0
W,2.810,NAN,2764.0
R,2.046,19.4,2850.0
R,2.045,19.6,2940.0
R,2.045,19.6,3030.0
R,2.044,19.4,3120.0
R,2.043,19.3,3210.0
W,3.045,NAN,3276.0
R,2.042,19.2,3300.0
R,2.044,19.2,3390.0
R,2.046,19.1,3480.0
R,2.049,18.9,3560.0
R,2.055,18.5,3650.0
R,2.077,17.1,3740.0
W,3.045,NAN,3789.0
R,2.091,16.4,3830.0
R,2.095,16.4,3920.0
R,2.096,16.5,4010.0
R,2.096,16.7,4100.0
R,2.085,17.3,4190.0
R,2.068,18.2,4280.0
W,2.810,NAN,4301.0
R,2.051,19.2,4370.0
R,2.038,20.0,4450.0
R,2.024,20.1,4540.0
R,2.019,20.2,4630.0
W,2.810,NAN,4709.0
R,2.014,20.2,4720.0
R,2.009,20.0,4810.0
R,2.004,19.8,4900.0
R,2.001,19.4,4990.0
R,2.000,18.4,5080.0
R,2.012,15.8,5170.0
W,2.810,NAN,5222.0
R,2.034,13.2,5250.0
R,2.044,11.5,5340.0
R,2.045,10.8,5430.0
R,2.045,10.3,5520.0
R,2.044,10.4,5610.0
R,2.046,10.6,5700.0
W,2.810,NAN,5733.0
R,2.053,10.8,5790.0
R,2.060,11.0,5880.0
R,2.078,11.6,5970.0
R,2.092,12.1,6060.0
R,2.102,12.6,6140.0
R,2.111,12.7,6230.0
W,3.045,NAN,6245.0
R,2.113,13.0,6320.0
R,2.112,13.9,6410.0
R,2.107,14.7,6500.0
R,2.098,15.5,6590.0
R,2.081,17.7,6680.0
W,2.810,NAN,6758.0
R,2.079,19.9,6770.0
R,2.073,21.6,6860.0
R,2.056,22.5,6950.0
R,2.032,23.3,7030.0
R,2.008,24.1,7120.0
R,1.991,24.3,7210.0
W,2.810,NAN,7271.0
R,1.988,24.4,7300.0
R,1.991,24.5,7390.0
R,1.999,24.5,7480.0
R,2.002,24.6,7570.0
R,2.008,24.8,7660.0
R,2.014,25.1,7750.0
W,2.811,NAN,7781.0
R,2.020,25.3,7840.0
R,2.025,25.4,7920.0
R,2.027,25.7,8010.0
R,2.026,25.9,8100.0
R,2.023,25.8,8190.0
R,2.014,25.5,8280.0
W,2.810,NAN,8293.0
R,2.002,25.1,8370.0
R,1.972,23.8,8460.0
R,1.951,21.9,8550.0
R,1.952,19.1,8640.0
W,2.810,NAN,8703.0
R,1.974,18.7,8730.0
R,1.981,18.3,8810.0
R,1.987,18.2,8900.0
R,1.989,18.3,8990.0
R,1.994,18.6,9080.0
R,1.997,18.7,9170.0
W,2.810,NAN,9216.0
R,2.004,19.0,9260.0
R,2.007,19.3,9350.0
R,2.011,19.6,9440.0
R,2.024,20.3,9530.0
R,2.036,20.4,9620.0
R,2.034,20.5,9700.0
W,3.045,NAN,9727.0
R,2.028,20.5,9790.0
R,2.018,20.5,9880.0
R,2.011,20.4,9970.0
R,2.008,19.9,10060.0
R,2.008,18.1,10150.0
W,3.045,NAN,10240.0
R,2.025,15.7,10240.0
R,2.032,13.8,10330.0
R,2.043,12.7,10420.0
R,2.016,13.4,10510.0
R,2.008,14.4,10590.0
R,2.001,15.8,10680.0
W,3.045,NAN,10751.0
R,1.994,16.7,10770.0
R,1.993,16.7,10860.0
R,1.997,16.7,10950.0
R,2.000,16.7,11040.0
R,2.006,17.3,11130.0
R,2.006,17.6,11220.0
W,3.045,NAN,11265.0
R,2.002,17.9,11310.0
R,2.000,18.1,11400.0
R,1.991,18.3,11480.0
R,1.983,18.4,11570.0
R,1.980,18.6,11660.0
R,1.981,18.8,11750.0
W,2.576,NAN,11775.0
R,1.981,19.2,11840.0
R,1.982,19.6,11930.0
R,1.980,19.8,12020.0
R,1.980,20.2,12110.0
R,1.978,20.5,12200.0
R,1.973,20.4,12280.0
W,2.810,NAN,12289.0
R,1.970,20.2,12370.0
R,1.965,20.0,12460.0
R,1.963,19.9,12550.0
R,1.968,20.1,12640.0
R,1.973,20.3,12730.0
W,2.576,NAN,12802.0
R,1.982,21.0,12820.0
R,1.992,21.3,12910.0
R,1.996,21.2,13000.0
R,1.999,21.1,13090.0
R,2.001,21.0,13170.0
W,2.576,NAN,13208.0
R,2.005,20.8,13260.0
R,2.010,20.6,13350.0
R,2.014,20.2,13440.0
R,2.017,19.8,13530.0
R,2.023,18.7,13620.0
R,2.029,18.1,13710.0
W,2.576,NAN,13721.0
R,2.032,18.0,13800.0
R,2.031,17.9,13890.0
R,2.032,17.9,13980.0
R,2.032,17.9,14060.0
R,2.030,17.7,14150.0
W,2.576,NAN,14233.0
R,2.030,17.8,14240.0
R,2.031,17.8,14330.0
R,2.030,17.9,14420.0
R,2.030,18.2,14510.0
R,2.032,18.4,14600.0
R,2.033,18.8,14690.0
W,2.576,NAN,14744.0
R,2.034,19.3,14780.0
R,2.030,20.6,14870.0
R,2.030,21.5,14950.0
R,2.027,21.4,15040.0
R,2.030,21.2,15130.0
R,2.030,20.9,15220.0
W,2.576,NAN,15257.0
R,2.031,20.5,15310.0
R,2.032,21.1,15400.0
R,2.030,21.2,15490.0
R,2.030,21.1,15580.0
R,2.029,20.8,15670.0
R,2.030,20.6,15760.0
W,2.810,NAN,15769.0
R,2.034,20.4,15840.0
R,2.037,20.2,15930.0
R,2.040,20.1,16020.0
R,2.041,20.2,16110.0
R,2.048,20.3,16200.0
W,2.810,NAN,16281.0
R,2.052,20.6,16290.0
R,2.055,21.1,16380.0
R,2.058,22.1,16470.0
R,2.064,22.7,16560.0
R,2.070,23.1,16650.0
R,2.073,23.1,16730.0
W,2.810,NAN,16792.0
R,2.078,23.1,16820.0
R,2.081,23.2,16910.0
R,2.081,23.3,17000.0
R,2.080,23.4,17090.0
R,2.078,23.4,17180.0
W,2.811,NAN,17202.0
R,2.078,22.9,17270.0
R,2.078,22.4,17360.0
R,2.079,22.1,17450.0
R,2.075,22.0,17540.0
R,2.073,22.0,17620.0
R,2.070,21.9,17710.0
W,2.810,NAN,17715.0
R,2.067,22.0,17800.0
R,2.064,22.1,17890.0
R,2.062,22.3,17980.0
R,2.059,22.4,18070.0
R,2.057,22.5,18160.0
W,2.576,NAN,18226.0
R,2.057,22.5,18250.0
R,2.057,22.5,18340.0
R,2.059,22.4,18430.0
R,2.060,22.4,18510.0
R,2.061,22.4,18600.0
R,2.059,22.5,18690.0
W,2.576,NAN,18753.0
R,2.056,22.6,18780.0
R,2.055,22.6,18870.0
R,2.056,22.7,18960.0
R,2.058,22.8,19050.0
R,2.059,22.9,19140.0
R,2.061,22.9,19230.0
W,2.576,NAN,19250.0
R,2.061,22.8,19320.0
R,2.060,22.8,19400.0
R,2.060,23.2,19490.0
R,2.061,23.5,19580.0
R,2.061,23.3,19670.0
R,2.062,22.9,19760.0
W,2.811,NAN,19763.0
R,2.064,22.4,19850.0
R,2.066,22.0,19940.0
R,2.068,21.6,20030.0
R,2.072,20.8,20120.0
R,2.075,20.6,20210.0
W,3.045,NAN,20274.0
R,2.077,20.4,20290.0
R,2.076,20.2,20380.0
R,2.075,20.3,20470.0
R,2.081,20.5,20560.0
R,2.087,20.6,20650.0
R,2.092,20.5,20740.0
W,3.045,NAN,20786.0
R,2.096,20.5,20830.0
R,2.099,20.5,20920.0
R,2.101,20.4,21010.0
R,2.103,20.3,21100.0
R,2.102,20.2,21180.0
R,2.099,20.1,21270.0
W,3.045,NAN,21301.0
R,2.097,20.1,21360.0
R,2.089,20.2,21450.0
R,2.082,20.2,21540.0
R,2.074,20.3,21630.0
W,3.045,NAN,21707.0
R,2.068,20.5,21720.0
R,2.065,20.8,21810.0
R,2.064,21.0,21900.0
R,2.066,20.9,21980.0
R,2.068,20.7,22070.0
R,2.067,20.4,22160.0
W,3.045,NAN,22220.0
R,2.070,20.0,22250.0
R,2.076,18.9,22340.0
R,2.082,17.7,22430.0
R,2.078,17.1,22520.0
R,2.076,17.1,22610.0
R,2.074,17.2,22700.0
W,3.045,NAN,22732.0
R,2.070,17.4,22790.0
R,2.066,17.8,22870.0
R,2.061,18.2,22960.0
R,2.057,18.6,23050.0
R,2.057,18.8,23140.0
R,2.055,19.1,23230.0
W,3.045,NAN,23244.0
R,2.049,19.8,23320.0
R,2.032,22.2,23410.0
R,2.008,27.4,23500.0
R,2.000,31.9,23590.0
R,1.993,29.0,23680.0
W,3.045,NAN,23755.0
R,1.997,27.0,23756.0
R,2.027,22.5,23850.0
R,2.070,18.8,23940.0
R,2.080,17.9,24030.0
R,2.079,17.8,24120.0
R,2.081,17.9,24210.0
W,3.045,NAN,24268.0
R,2.083,17.9,24300.0
R,2.091,17.9,24390.0
R,2.100,17.5,24480.0
R,2.107,16.9,24570.0
R,2.116,16.1,24650.0
R,2.124,15.8,24740.0
W,3.045,NAN,24780.0
R,2.126,16.3,24830.0
R,2.114,16.7,24920.0
R,2.107,16.6,25010.0
R,2.113,15.6,25100.0
R,2.116,15.3,25190.0
R,2.119,15.1,25280.0
W,3.045,NAN,25291.0
R,2.117,15.2,25370.0
R,2.113,15.5,25460.0
R,2.108,15.9,25540.0
R,2.087,17.4,25630.0
W,3.045,NAN,25702.0
R,2.070,18.7,25720.0
R,2.059,20.4,25810.0
R,2.053,21.8,25900.0
R,2.052,22.7,25990.0
R,2.051,23.0,26080.0
R,2.050,22.8,26170.0
W,3.279,NAN,26213.0
R,2.051,22.5,26260.0
R,2.051,21.5,26350.0
R,2.055,20.2,26430.0
R,2.062,17.7,26520.0
R,2.070,15.8,26610.0
R,2.080,15.0,26700.0
W,3.279,NAN,26726.0
R,2.086,15.0,26790.0
R,2.087,15.1,26880.0
R,2.088,15.2,26970.0
R,2.090,15.3,27060.0
R,2.092,15.4,27150.0
W,3.045,NAN,27237.0
R,2.093,15.6,27237.0
R,2.094,15.8,27320.0
R,2.095,16.0,27410.0
R,2.096,16.0,27500.0
R,2.097,16.0,27590.0
R,2.097,16.0,27680.0
W,3.045,NAN,27749.0
R,2.095,16.4,27770.0
R,2.093,17.1,27860.0
R,2.085,19.1,27950.0
R,2.076,21.3,28040.0
R,2.060,24.9,28130.0
R,2.027,28.5,28210.0
W,2.810,NAN,28262.0
R,2.004,31.4,28300.0
R,2.004,32.0,28390.0
R,2.008,31.7,28480.0
R,2.015,30.8,28570.0
R,2.022,29.9,28660.0
R,2.025,28.9,28750.0
W,2.810,NAN,28773.0
R,2.019,27.0,28840.0
R,2.020,25.8,28930.0
R,2.016,24.2,29020.0
R,2.014,21.8,29100.0
R,2.006,20.1,29190.0
R,1.973,18.8,29280.0
W,2.810,NAN,29286.0
R,1.941,18.3,29370.0
R,1.904,17.9,29460.0
R,1.933,20.0,29550.0
R,1.955,20.8,29640.0
R,1.977,20.8,29730.0
W,3.045,NAN,29797.0
R,1.993,20.9,29820.0
R,1.997,21.2,29910.0
R,1.996,21.4,29990.0
R,1.994,21.7,30080.0
R,1.998,23.0,30170.0
W,3.045,NAN,30207.0
R,2.005,24.6,30260.0
R,2.007,25.5,30350.0
R,1.997,26.6,30440.0
R,1.993,26.8,30530.0
R,1.993,26.3,30620.0
R,1.993,25.5,30710.0
W,3.045,NAN,30719.0
R,1.996,24.7,30790.0
R,2.005,23.0,30880.0
R,2.021,21.8,30970.0
R,2.028,21.5,31060.0
R,2.036,21.3,31150.0
W,3.045,NAN,31231.0
